"Plot Title: 10530420"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10530420, SEN S/N: 10530420)","Coupler Detached (LGR S/N: 10530420)","Coupler Attached (LGR S/N: 10530420)","Stopped (LGR S/N: 10530420)","End Of File (LGR S/N: 10530420)"
187,07/23/20 10:30:00 AM,2.530,,,,
188,07/23/20 10:45:00 AM,2.530,,,,
189,07/23/20 11:00:00 AM,2.584,,,,
190,07/23/20 11:15:00 AM,2.610,,,,
191,07/23/20 11:30:00 AM,2.690,,,,
192,07/23/20 11:45:00 AM,2.717,,,,
193,07/23/20 12:00:00 PM,2.770,,,,
194,07/23/20 12:15:00 PM,2.850,,,,
195,07/23/20 12:30:00 PM,2.956,,,,
196,07/23/20 12:45:00 PM,3.036,,,,
197,07/23/20 01:00:00 PM,3.116,,,,
198,07/23/20 01:15:00 PM,3.168,,,,
199,07/23/20 01:30:00 PM,3.221,,,,
200,07/23/20 01:45:00 PM,3.274,,,,
201,07/23/20 02:00:00 PM,3.274,,,,
202,07/23/20 02:15:00 PM,3.354,,,,
203,07/23/20 02:30:00 PM,3.406,,,,
204,07/23/20 02:45:00 PM,3.485,,,,
205,07/23/20 03:00:00 PM,3.538,,,,
206,07/23/20 03:15:00 PM,3.564,,,,
207,07/23/20 03:30:00 PM,3.538,,,,
208,07/23/20 03:45:00 PM,3.591,,,,
209,07/23/20 04:00:00 PM,3.591,,,,
210,07/23/20 04:15:00 PM,3.617,,,,
211,07/23/20 04:30:00 PM,3.670,,,,
212,07/23/20 04:45:00 PM,3.696,,,,
213,07/23/20 05:00:00 PM,3.696,,,,
214,07/23/20 05:15:00 PM,3.670,,,,
215,07/23/20 05:30:00 PM,3.696,,,,
216,07/23/20 05:45:00 PM,3.670,,,,
217,07/23/20 06:00:00 PM,3.696,,,,
218,07/23/20 06:15:00 PM,3.670,,,,
219,07/23/20 06:30:00 PM,3.643,,,,
220,07/23/20 06:45:00 PM,3.643,,,,
221,07/23/20 07:00:00 PM,3.617,,,,
222,07/23/20 07:15:00 PM,3.564,,,,
223,07/23/20 07:30:00 PM,3.538,,,,
224,07/23/20 07:45:00 PM,3.459,,,,
225,07/23/20 08:00:00 PM,3.433,,,,
226,07/23/20 08:15:00 PM,3.433,,,,
227,07/23/20 08:30:00 PM,3.380,,,,
228,07/23/20 08:45:00 PM,3.327,,,,
229,07/23/20 09:00:00 PM,3.301,,,,
230,07/23/20 09:15:00 PM,3.248,,,,
231,07/23/20 09:30:00 PM,3.221,,,,
