Hydrolab DS5 45497
"Log File Name : JUNE 5"
"Setup Date (M/D/YYYY) : 6/4/2008"
"Setup Time (HH:MM:SS) : 18:24:03"
"Starting Date (M/D/YYYY) : 6/5/2008"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 6/19/2008"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","IBatt","","Temp","","SpCond","","TurbSC","","PAR","","LDO%","","LDO",""
"M/D/YYYY","HH:MM:SS","","%Left","","°C","","mS/cm","","NTU","","µE/s/m²","","Sat","","mg/l",""

6/11/2008,05:30:00,"","52","","5.46","","0.1","","13.8","","10","","93.7","","11.83",""
6/11/2008,05:45:00,"","52","","5.44","","0.1","","13.0","","16","","93.6","","11.83",""
6/11/2008,06:00:00,"","52","","5.43","","0.1","","13.5","","24","","93.7","","11.84",""
6/11/2008,06:15:00,"","52","","5.43","","0.1","","19.9","","28","","93.6","","11.83",""
6/11/2008,06:30:00,"","52","","5.43","","0.1","","14.1","","26","","93.7","","11.85",""
6/11/2008,06:45:00,"","52","","5.42","","0.1","","13.1","","20","","93.8","","11.86",""
6/11/2008,07:00:00,"","52","","5.42","","0.1","","13.1","","14","","93.9","","11.88",""
6/11/2008,07:15:00,"","52","","5.42","","0.1","","12.2","","22","","94.0","","11.88",""
6/11/2008,07:30:00,"","52","","5.41","","0.1","","12.5","","39","","94.0","","11.89",""
6/11/2008,07:45:00,"","52","","5.42","","0.1","","14.7","","46","","93.9","","11.88",""
6/11/2008,08:00:00,"","52","","5.43","","0.1","","12.3","","64","","94.2","","11.91",""
6/11/2008,08:15:00,"","52","","5.45","","0.1","","20.5","","67","","94.2","","11.90",""
6/11/2008,08:30:00,"","52","","5.46","","0.1","","11.5","","75","","94.2","","11.90",""
6/11/2008,08:45:00,"","52","","5.49","","0.1","","9.9","","109","","94.6","","11.94",""
6/11/2008,09:00:00,"","52","","5.53","","0.1","","10.7","","134","","94.7","","11.95",""
6/11/2008,09:15:00,"","52","","5.63","","0.1","","10.8","","190","","95.0","","11.95",""
6/11/2008,09:30:00,"","52","","5.70","","0.1","","11.3","","114","","95.2","","11.95",""
6/11/2008,09:45:00,"","52","","5.74","","0.1","","19.0","","108","","95.3","","11.96",""
6/11/2008,10:00:00,"","52","","5.77","","0.1","","9.0","","114","","95.6","","11.98",""
6/11/2008,10:15:00,"","52","","5.82","","0.1","","8.9","","94","","95.8","","11.99",""
6/11/2008,10:30:00,"","52","","5.84","","0.1","","9.6","","94","","96.0","","12.00",""
6/11/2008,10:45:00,"","52","","5.89","","0.1","","9.9","","176","","96.0","","12.00",""
6/11/2008,11:00:00,"","52","","5.99","","0.1","","10.2","","243","","96.2","","12.00",""
6/11/2008,11:15:00,"","52","","6.09","","0.1","","9.9","","269","","96.6","","12.01",""
6/11/2008,11:30:00,"","52","","6.19","","0.1","","9.7","","238","","96.8","","12.00",""
6/11/2008,11:45:00,"","52","","6.26","","0.1","","9.8","","184","","97.1","","12.02",""
6/11/2008,12:00:00,"","52","","6.35","","0.1","","8.8","","391","","97.3","","12.02",""
6/11/2008,12:15:00,"","52","","6.48","","0.1","","10.3","","445","","97.8","","12.03",""
6/11/2008,12:30:00,"","52","","6.59","","0.1","","8.8","","247","","98.0","","12.03",""
6/11/2008,12:45:00,"","52","","6.66","","0.1","","8.7","","154","","98.1","","12.02",""
6/11/2008,13:00:00,"","52","","6.70","","0.1","","7.4","","216","","98.3","","12.04",""
6/11/2008,13:15:00,"","52","","6.78","","0.1","","8.6","","161","","98.2","","12.00",""
6/11/2008,13:30:00,"","52","","6.81","","0.1","","8.2","","218","","98.4","","12.02",""
6/11/2008,13:45:00,"","52","","6.85","","0.1","","9.3","","227","","98.5","","12.01",""
6/11/2008,14:00:00,"","52","","6.95","","0.1","","8.0","","373","","98.6","","11.99",""
6/11/2008,14:15:00,"","52","","7.05","","0.1","","7.5","","214","","98.9","","12.00",""
6/11/2008,14:30:00,"","52","","7.10","","0.1","","8.1","","160","","98.9","","11.99",""
6/11/2008,14:45:00,"","52","","7.19","","0.1","","6.9","","199","","99.2","","11.99",""
6/11/2008,15:00:00,"","52","","7.34","","0.1","","7.9","","159","","99.5","","11.99",""
6/11/2008,15:15:00,"","52","","7.46","","0.1","","7.4","","148","","99.7","","11.97",""
6/11/2008,15:30:00,"","52","","7.50","","0.1","","7.1","","129","","99.6","","11.95",""
6/11/2008,15:45:00,"","52","","7.51","","0.1","","7.6","","151","","99.6","","11.95",""
6/11/2008,16:00:00,"","52","","7.52","","0.1","","8.3","","161","","99.7","","11.96",""
6/11/2008,16:15:00,"","52","","7.55","","0.1","","9.3","","141","","99.6","","11.94",""
6/11/2008,16:30:00,"","52","","7.58","","0.1","","9.8","","49","","99.8","","11.96",""
6/11/2008,16:45:00,"","52","","7.52","","0.1","","9.0","","64","","99.4","","11.92",""
6/11/2008,17:00:00,"","52","","7.47","","0.1","","6.2","","76","","99.3","","11.92",""
6/11/2008,17:15:00,"","52","","7.49","","0.1","","10.0","","99","","99.3","","11.92",""
6/11/2008,17:30:00,"","52","","7.53","","0.1","","8.3","","90","","99.5","","11.93",""
6/11/2008,17:45:00,"","52","","7.56","","0.1","","9.9","","56","","99.5","","11.93",""
6/11/2008,18:00:00,"","52","","7.61","","0.1","","9.5","","56","","99.4","","11.90",""
6/11/2008,18:15:00,"","52","","7.65","","0.1","","7.4","","59","","99.6","","11.91",""
6/11/2008,18:30:00,"","52","","7.69","","0.1","","10.8","","52","","99.7","","11.91",""
6/11/2008,18:45:00,"","52","","7.72","","0.1","","11.5","","48","","99.8","","11.90",""
6/11/2008,19:00:00,"","52","","7.76","","0.1","","11.9","","37","","99.6","","11.88",""
6/11/2008,19:15:00,"","52","","7.77","","0.1","","19.4","","37","","99.5","","11.86",""
6/11/2008,19:30:00,"","52","","7.81","","0.1","","12.8","","52","","99.6","","11.87",""
6/11/2008,19:45:00,"","52","","7.80","","0.1","","14.5","","35","","99.3","","11.83",""
6/11/2008,20:00:00,"","52","","7.80","","0.1","","12.0","","17","","99.2","","11.82",""
6/11/2008,20:15:00,"","52","","7.76","","0.1","","14.6","","14","","98.9","","11.79",""
6/11/2008,20:30:00,"","52","","7.75","","0.1","","14.4","","13","","98.8","","11.78",""
6/11/2008,20:45:00,"","54","","7.74","","0.1","","13.1","","12","","98.6","","11.77",""
6/11/2008,21:00:00,"","52","","7.70","","0.1","","13.5","","11","","98.6","","11.77",""
6/11/2008,21:15:00,"","52","","7.65","","0.1","","18.5","","10","","98.3","","11.75",""
6/11/2008,21:30:00,"","52","","7.61","","0.1","","18.1","","9","","98.0","","11.74",""
6/11/2008,21:45:00,"","52","","7.57","","0.1","","20.1","","8","","97.9","","11.73",""
6/11/2008,22:00:00,"","52","","7.53","","0.1","","22.5","","8","","97.6","","11.70",""
6/11/2008,22:15:00,"","52","","7.49","","0.1","","27.1","","8","","97.1","","11.66",""
6/11/2008,22:30:00,"","52","","7.45","","0.1","","22.6","","7","","97.1","","11.67",""
6/11/2008,22:45:00,"","52","","7.41","","0.1","","25.3","","5","","96.9","","11.65",""
6/11/2008,23:00:00,"","52","","7.37","","0.1","","24.9","","5","","96.7","","11.64",""
6/11/2008,23:15:00,"","52","","7.33","","0.1","","31.1","","4","","96.3","","11.61",""
6/11/2008,23:30:00,"","52","","7.29","","0.1","","32.1","","4","","96.2","","11.61",""
6/11/2008,23:45:00,"","52","","7.24","","0.1","","30.5","","3","","96.0","","11.60",""
6/12/2008,00:00:00,"","52","","7.18","","0.1","","30.7","","2","","95.7","","11.58",""
6/12/2008,00:15:00,"","52","","7.12","","0.1","","30.1","","2","","95.6","","11.58",""
6/12/2008,00:30:00,"","52","","7.08","","0.1","","49.6","","2","","95.4","","11.57",""
6/12/2008,00:45:00,"","52","","7.04","","0.1","","33.4","","2","","95.3","","11.57",""
6/12/2008,01:00:00,"","52","","7.00","","0.1","","35.6","","2","","95.1","","11.56",""
6/12/2008,01:15:00,"","52","","6.95","","0.1","","33.7","","2","","95.1","","11.57",""
6/12/2008,01:30:00,"","52","","6.90","","0.1","","48.2","","2","","95.0","","11.57",""
6/12/2008,01:45:00,"","52","","6.84","","0.1","","39.4","","2","","94.8","","11.57",""
6/12/2008,02:00:00,"","52","","6.76","","0.1","","33.1","","2","","94.8","","11.59",""
6/12/2008,02:15:00,"","52","","6.68","","0.1","","33.1","","2","","94.8","","11.61",""
6/12/2008,02:30:00,"","52","","6.60","","0.1","","37.5","","2","","94.6","","11.61",""
6/12/2008,02:45:00,"","52","","6.51","","0.1","","39.1","","2","","94.5","","11.63",""
6/12/2008,03:00:00,"","52","","6.42","","0.1","","40.9","","2","","94.5","","11.65",""
6/12/2008,03:15:00,"","52","","6.33","","0.1","","46.6","","2","","94.4","","11.67",""
6/12/2008,03:30:00,"","52","","6.25","","0.1","","35.8","","3","","94.4","","11.68",""
6/12/2008,03:45:00,"","52","","6.19","","0.1","","27.5","","3","","94.3","","11.70",""
6/12/2008,04:00:00,"","52","","6.13","","0.1","","30.9","","3","","94.0","","11.68",""
6/12/2008,04:15:00,"","51","","6.07","","0.1","","27.1","","3","","94.2","","11.71",""
6/12/2008,04:30:00,"","52","","6.02","","0.1","","27.7","","3","","94.0","","11.71",""
6/12/2008,04:45:00,"","52","","5.97","","0.1","","31.6","","5","","94.3","","11.76",""
6/12/2008,05:00:00,"","51","","5.93","","0.1","","28.3","","5","","94.1","","11.74",""
6/12/2008,05:15:00,"","52","","5.89","","0.1","","29.4","","5","","94.0","","11.74",""
6/12/2008,05:30:00,"","51","","5.86","","0.1","","37.2","","5","","94.0","","11.76",""
6/12/2008,05:45:00,"","51","","5.83","","0.1","","28.3","","5","","94.0","","11.76",""
6/12/2008,06:00:00,"","51","","5.81","","0.1","","29.2","","8","","94.2","","11.79",""
6/12/2008,06:15:00,"","51","","5.80","","0.1","","28.6","","11","","94.1","","11.78",""
6/12/2008,06:30:00,"","51","","5.79","","0.1","","29.6","","17","","94.1","","11.79",""
6/12/2008,06:45:00,"","51","","5.78","","0.1","","28.3","","14","","94.3","","11.82",""
6/12/2008,07:00:00,"","51","","5.76","","0.1","","25.0","","14","","94.2","","11.80",""
6/12/2008,07:15:00,"","51","","5.75","","0.1","","31.5","","14","","94.2","","11.81",""
6/12/2008,07:30:00,"","51","","5.75","","0.1","","36.6","","16","","94.2","","11.82",""
6/12/2008,07:45:00,"","51","","5.75","","0.1","","30.2","","21","","94.2","","11.81",""
6/12/2008,08:00:00,"","51","","5.75","","0.1","","28.3","","21","","94.4","","11.83",""
6/12/2008,08:15:00,"","51","","5.75","","0.1","","22.7","","20","","94.5","","11.85",""
6/12/2008,08:30:00,"","51","","5.76","","0.1","","24.6","","20","","94.6","","11.86",""
6/12/2008,08:45:00,"","51","","5.76","","0.1","","27.2","","23","","94.5","","11.84",""
6/12/2008,09:00:00,"","51","","5.76","","0.1","","26.9","","28","","94.8","","11.88",""
6/12/2008,09:15:00,"","51","","5.77","","0.1","","35.0","","29","","94.7","","11.87",""
6/12/2008,09:30:00,"","51","","5.78","","0.1","","28.2","","29","","95.0","","11.90",""
6/12/2008,09:45:00,"","50","","5.78","","0.1","","24.9","","31","","94.8","","11.88",""
6/12/2008,10:00:00,"","51","","5.79","","0.1","","22.5","","38","","95.0","","11.90",""
6/12/2008,10:15:00,"","50","","5.79","","0.1","","23.4","","22","","95.3","","11.94",""
6/12/2008,10:30:00,"","51","","5.77","","0.1","","31.3","","18","","95.2","","11.93",""
6/12/2008,10:45:00,"","50","","5.75","","0.1","","26.6","","38","","95.4","","11.97",""
6/12/2008,11:00:00,"","51","","5.77","","0.1","","21.5","","50","","95.6","","11.98",""
6/12/2008,11:15:00,"","50","","5.80","","0.1","","29.2","","62","","95.5","","11.96",""
6/12/2008,11:30:00,"","50","","5.82","","0.1","","25.9","","68","","95.7","","11.99",""
6/12/2008,11:45:00,"","50","","5.89","","0.1","","26.0","","115","","96.1","","12.00",""
6/12/2008,12:00:00,"","50","","5.98","","0.1","","25.7","","66","","96.3","","12.01",""
6/12/2008,12:15:00,"","50","","6.04","","0.1","","24.4","","78","","96.6","","12.02",""
6/12/2008,12:30:00,"","50","","6.14","","0.1","","21.5","","56","","96.8","","12.02",""
6/12/2008,12:45:00,"","50","","6.24","","0.1","","37.2","","109","","97.0","","12.02",""
6/12/2008,13:00:00,"","51","","6.32","","0.1","","24.8","","120","","97.2","","12.01",""
6/12/2008,13:15:00,"","50","","6.36","","0.1","","22.8","","149","","97.5","","12.04",""
6/12/2008,13:30:00,"","50","","6.43","","0.1","","22.7","","84","","97.6","","12.03",""
6/12/2008,13:45:00,"","50","","6.53","","0.1","","22.2","","187","","97.8","","12.02",""
6/12/2008,14:00:00,"","51","","6.60","","0.1","","23.7","","42","","97.9","","12.02",""
6/12/2008,14:15:00,"","50","","6.61","","0.1","","22.2","","61","","97.9","","12.01",""
6/12/2008,14:30:00,"","50","","6.71","","0.1","","22.5","","41","","98.1","","12.01",""
6/12/2008,14:45:00,"","50","","6.77","","0.1","","20.9","","37","","98.2","","12.00",""
6/12/2008,15:00:00,"","50","","6.74","","0.1","","23.1","","32","","98.0","","11.99",""
6/12/2008,15:15:00,"","51","","6.75","","0.1","","23.6","","29","","98.1","","11.99",""
6/12/2008,15:30:00,"","50","","6.83","","0.1","","21.6","","37","","98.2","","11.98",""
6/12/2008,15:45:00,"","51","","6.91","","0.1","","22.6","","26","","98.4","","11.98",""
6/12/2008,16:00:00,"","50","","6.92","","0.1","","20.9","","12","","98.2","","11.96",""
6/12/2008,16:15:00,"","51","","6.90","","0.1","","24.8","","9","","98.1","","11.95",""
6/12/2008,16:30:00,"","50","","6.93","","0.1","","23.0","","14","","98.0","","11.93",""
6/12/2008,16:45:00,"","51","","6.91","","0.1","","24.0","","13","","97.7","","11.90",""
6/12/2008,17:00:00,"","51","","6.87","","0.1","","23.0","","11","","97.7","","11.91",""
6/12/2008,17:15:00,"","50","","6.88","","0.1","","23.2","","14","","97.7","","11.91",""
6/12/2008,17:30:00,"","50","","6.95","","0.1","","27.0","","13","","97.8","","11.90",""
6/12/2008,17:45:00,"","50","","7.02","","0.1","","24.4","","11","","97.8","","11.87",""
6/12/2008,18:00:00,"","50","","7.09","","0.1","","24.1","","12","","97.8","","11.86",""
6/12/2008,18:15:00,"","51","","7.17","","0.1","","22.6","","12","","98.0","","11.86",""
6/12/2008,18:30:00,"","51","","7.24","","0.1","","24.2","","11","","98.1","","11.84",""
6/12/2008,18:45:00,"","50","","7.29","","0.1","","27.3","","11","","98.1","","11.84",""
6/12/2008,19:00:00,"","50","","7.34","","0.1","","23.1","","14","","98.2","","11.84",""
6/12/2008,19:15:00,"","51","","7.38","","0.1","","24.2","","14","","98.1","","11.81",""
6/12/2008,19:30:00,"","51","","7.43","","0.1","","23.3","","10","","98.0","","11.78",""
6/12/2008,19:45:00,"","51","","7.46","","0.1","","20.7","","7","","97.9","","11.77",""
6/12/2008,20:00:00,"","51","","7.50","","0.1","","25.0","","7","","98.0","","11.77",""
6/12/2008,20:15:00,"","50","","7.51","","0.1","","23.0","","7","","98.0","","11.75",""
6/12/2008,20:30:00,"","51","","7.49","","0.1","","22.1","","6","","97.8","","11.74",""
6/12/2008,20:45:00,"","51","","7.45","","0.1","","21.2","","6","","97.7","","11.74",""
6/12/2008,21:00:00,"","51","","7.41","","0.1","","22.3","","5","","97.3","","11.70",""
6/12/2008,21:15:00,"","51","","7.37","","0.1","","21.2","","7","","97.0","","11.68",""
6/12/2008,21:30:00,"","51","","7.33","","0.1","","20.7","","8","","96.9","","11.68",""
6/12/2008,21:45:00,"","51","","7.29","","0.1","","21.2","","8","","96.6","","11.66",""
6/12/2008,22:00:00,"","50","","7.25","","0.1","","24.2","","7","","96.8","","11.69",""
6/12/2008,22:15:00,"","51","","7.21","","0.1","","29.2","","8","","96.4","","11.66",""
6/12/2008,22:30:00,"","51","","7.17","","0.1","","20.6","","8","","96.1","","11.63",""
6/12/2008,22:45:00,"","50","","7.14","","0.1","","19.5","","6","","96.0","","11.63",""
6/12/2008,23:00:00,"","50","","7.09","","0.1","","19.5","","5","","95.7","","11.60",""
6/12/2008,23:15:00,"","50","","7.05","","0.1","","21.5","","5","","95.7","","11.62",""
6/12/2008,23:30:00,"","50","","7.00","","0.1","","18.9","","3","","95.5","","11.61",""
6/12/2008,23:45:00,"","50","","6.96","","0.1","","18.5","","4","","95.2","","11.58",""
6/13/2008,00:00:00,"","50","","6.90","","0.1","","21.5","","3","","95.2","","11.60",""
6/13/2008,00:15:00,"","50","","6.85","","0.1","","19.0","","3","","95.0","","11.58",""
6/13/2008,00:30:00,"","50","","6.80","","0.1","","16.5","","2","","94.9","","11.59",""
6/13/2008,00:45:00,"","50","","6.76","","0.1","","18.4","","2","","94.7","","11.57",""
6/13/2008,01:00:00,"","50","","6.72","","0.1","","17.3","","2","","94.4","","11.55",""
6/13/2008,01:15:00,"","50","","6.69","","0.1","","18.8","","2","","94.4","","11.56",""
6/13/2008,01:30:00,"","50","","6.67","","0.1","","18.1","","2","","94.2","","11.55",""
6/13/2008,01:45:00,"","50","","6.65","","0.1","","16.6","","2","","94.1","","11.54",""
6/13/2008,02:00:00,"","50","","6.64","","0.1","","16.5","","2","","94.0","","11.52",""
6/13/2008,02:15:00,"","50","","6.62","","0.1","","16.5","","2","","93.9","","11.52",""
6/13/2008,02:30:00,"","50","","6.60","","0.1","","16.2","","2","","93.7","","11.50",""
6/13/2008,02:45:00,"","50","","6.57","","0.1","","15.5","","2","","93.6","","11.50",""
6/13/2008,03:00:00,"","50","","6.52","","0.1","","15.4","","2","","93.4","","11.49",""
6/13/2008,03:15:00,"","50","","6.48","","0.1","","15.5","","2","","93.4","","11.49",""
6/13/2008,03:30:00,"","50","","6.43","","0.1","","15.1","","3","","93.3","","11.50",""
6/13/2008,03:45:00,"","50","","6.38","","0.1","","15.6","","4","","93.2","","11.50",""
6/13/2008,04:00:00,"","50","","6.32","","0.1","","20.0","","5","","93.2","","11.52",""
6/13/2008,04:15:00,"","50","","6.27","","0.1","","14.3","","5","","93.0","","11.51",""
6/13/2008,04:30:00,"","50","","6.23","","0.1","","14.0","","6","","93.0","","11.52",""
6/13/2008,04:45:00,"","50","","6.18","","0.1","","20.1","","7","","93.0","","11.53",""
6/13/2008,05:00:00,"","50","","6.14","","0.1","","14.1","","8","","93.0","","11.55",""
6/13/2008,05:15:00,"","50","","6.10","","0.1","","12.4","","9","","92.9","","11.55",""
6/13/2008,05:30:00,"","50","","6.06","","0.1","","12.5","","10","","93.0","","11.57",""
6/13/2008,05:45:00,"","50","","6.04","","0.1","","13.2","","19","","93.0","","11.58",""
6/13/2008,06:00:00,"","50","","6.01","","0.1","","12.8","","11","","92.9","","11.57",""
6/13/2008,06:15:00,"","50","","6.00","","0.1","","12.2","","12","","93.1","","11.60",""
6/13/2008,06:30:00,"","50","","5.99","","0.1","","12.6","","19","","93.0","","11.59",""
6/13/2008,06:45:00,"","50","","5.99","","0.1","","12.2","","32","","93.2","","11.62",""
6/13/2008,07:00:00,"","50","","5.99","","0.1","","11.6","","55","","93.1","","11.60",""
6/13/2008,07:15:00,"","50","","6.00","","0.1","","11.8","","65","","93.3","","11.62",""
6/13/2008,07:30:00,"","48","","6.02","","0.1","","12.1","","69","","93.4","","11.63",""
6/13/2008,07:45:00,"","48","","6.03","","0.1","","11.9","","84","","93.6","","11.65",""
6/13/2008,08:00:00,"","48","","6.04","","0.1","","12.3","","96","","93.7","","11.66",""
6/13/2008,08:15:00,"","48","","6.06","","0.1","","11.4","","103","","93.8","","11.66",""
6/13/2008,08:30:00,"","48","","6.09","","0.1","","11.1","","115","","94.1","","11.69",""
6/13/2008,08:45:00,"","48","","6.12","","0.1","","10.7","","105","","94.1","","11.69",""
6/13/2008,09:00:00,"","48","","6.14","","0.1","","10.6","","129","","94.5","","11.73",""
6/13/2008,09:15:00,"","48","","6.19","","0.1","","10.0","","153","","94.7","","11.74",""
6/13/2008,09:30:00,"","48","","6.23","","0.1","","9.8","","174","","94.9","","11.76",""
6/13/2008,09:45:00,"","48","","6.28","","0.1","","9.5","","175","","95.1","","11.77",""
6/13/2008,10:00:00,"","48","","6.33","","0.1","","9.7","","201","","95.1","","11.76",""
6/13/2008,10:15:00,"","48","","6.39","","0.1","","8.7","","192","","95.3","","11.76",""
6/13/2008,10:30:00,"","48","","6.45","","0.1","","9.5","","209","","95.7","","11.79",""
6/13/2008,10:45:00,"","48","","6.52","","0.1","","6.6","","224","","96.0","","11.81",""
6/13/2008,11:00:00,"","48","","6.60","","0.1","","9.0","","235","","96.2","","11.81",""
6/13/2008,11:15:00,"","48","","6.68","","0.1","","8.9","","239","","96.5","","11.81",""
6/13/2008,11:30:00,"","48","","6.78","","0.1","","9.4","","275","","96.7","","11.82",""
6/13/2008,11:45:00,"","48","","6.87","","0.1","","12.7","","284","","96.9","","11.81",""
6/13/2008,12:00:00,"","48","","6.97","","0.1","","9.0","","322","","97.5","","11.85",""
